cardid,carddefid,name,description,abilities,cost,power,category,source,use_count,connected_cards,PrimaryColor,SecondaryColor,RingColor,CardSeriesDefId,SeriesStartDates,wasAddedIn,wasChangedIn,stats_winrate,stats_cuberate,share_win,share_loss,share_cube_won,share_cube_lost,share_cube_earned,share_total,stats_win,stats_loss,stats_cube_won,stats_cube_lost,stats_position,stats_winrate_played,stats_cuberate_played,art_base
shocker,Shocker,Shocker,"<i>""I'm gonna blast you!""</i>",[],2,3,Sinister Six,Starter Card,320,[],#ffdf52,#ff6a66,#ffe300,Starter,"[{""Data"": ""Starter"", ""StartDate"": -62135596800}]",,,0.5583585879269392,0.3661233516258498,0.046710657046340635,0.040765409884402234,0.05046461327095169,0.045083721318662964,0.09367141659681476,0.043884116315013835,6817.0,5392.0,21745.0,17275.0,63.0,0.5569850970301276,0.3781494585611665,https://static.marvelsnap.pro/cards/Shocker.webp
shuri,Shuri,Shuri,"<b>On Reveal:</b> If you play your next card here, double its Power.","[""On Reveal"", ""Power On Card Play"", ""Increase Power""]",4,2,,Pool 3 (Collection Level 486-?),411,[],#ae5cff,#706ce9,#66caff,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.553687688271305,0.25823535127781555,0.07808634996334135,0.06944937967324165,0.07732028146002748,0.07307868968828947,0.1113788767812238,0.07398008698465189,11396.0,9186.0,33317.0,28002.0,24.0,0.5708369514394496,0.3735889386146551,https://static.marvelsnap.pro/cards/Shuri.webp
silk,Silk,Silk,"After ANY card is played here, this moves to another location.","[""Increase Cost"", ""Decrease Cost""]",2,5,,Pool 5 (Series 5),338,[],#ffffff,#ff0608,#ffacac,Series5,"[{""Data"": ""Series5"", ""StartDate"": 1686625200}]",,,0.5495429911833697,0.21661409043112514,0.0465530591129292,0.042103591922521534,0.04395724258289703,0.04244263732592855,0.05611902766135792,0.044437655008806295,6794.0,5569.0,18941.0,16263.0,61.0,0.5550156898471506,0.2651078044336471,https://static.marvelsnap.pro/cards/Silk.webp
silversamurai,SilverSamurai,Silver Samurai,<b>On Reveal:</b> Each player discards the lowest-Power card from their hand.,,4,5,,Pool 5 (Series 5),56,[],#fffdfd,#b2b2b2,#ff1e29,Series5,"[{""Data"": ""Series5"", ""StartDate"": 1693278000}]",,,0.4602017937219731,-0.21300448430493274,0.005625561014382524,0.0072806175294286655,0.0056324495934053686,0.007325615383009373,-0.00796311818943839,0.006412422270946408,821.0,963.0,2427.0,2807.0,198.0,0.4963579604578564,0.05931321540062435,https://static.marvelsnap.pro/cards/SilverSamurai.webp
silversurfer,SilverSurfer,Silver Surfer,<b>On Reveal:</b> Give your other 3-Cost cards +2 Power.,"[""On Reveal"", ""Increase Power""]",3,2,,Pool 3 (Collection Level 486-?),301,[],#ffffff,#cbcbcb,#fffefd,Series3,"[{""Data"": ""Series4"", ""StartDate"": -62135596800}, {""Data"": ""Series3"", ""StartDate"": 1684206000}]",,,0.5368884971353018,0.25588364918466283,0.041736044017788014,0.03972208151569906,0.04318443429505031,0.040986387456416896,0.06083403185247276,0.04077854857841199,6091.0,5254.0,18608.0,15705.0,72.0,0.5721031601888849,0.5138031238648747,https://static.marvelsnap.pro/cards/SilverSurfer.webp
snowguard,Snowguard,Snowguard,<b>On Reveal:</b> Add the Hawk and Bear auroras to your hand.,[],1,2,,Pool 4 (Series 4),377,"[""SnowguardHawk"", ""SnowguardBear""]",#5fffc1,#ff87f2,#098cff,Series4,"[{""Data"": ""Series5"", ""StartDate"": 1681182000}, {""Data"": ""Series4"", ""StartDate"": 1686625200}]",,19.18.3,0.5155980747519163,0.0508645790005348,0.05945553340048376,0.0616319772584657,0.056784003564665265,0.0616218134747479,0.017937971500419113,0.060490277128787615,8677.0,8152.0,24468.0,23612.0,40.0,0.5171203438395415,0.07815186246418337,https://static.marvelsnap.pro/cards/Snowguard.webp
spectrum,Spectrum,Spectrum,<b>On Reveal:</b> Give your <b>Ongoing</b> cards +2 Power.,"[""On Reveal"", ""Ongoing"", ""Increase Power""]",6,5,Ultimates,Collection Level 1-14,396,[],#8b8803,#ffe5cb,#ffb10a,Series0,"[{""Data"": ""Series0"", ""StartDate"": -62135596800}]",,,0.5082930200414651,0.1271596406357982,0.02015883130854249,0.021516757516878482,0.021810367234785192,0.02260579994571685,0.0154233025984912,0.02080442830955034,2942.0,2846.0,9398.0,8662.0,123.0,0.5522276301010858,0.4077124672407338,https://static.marvelsnap.pro/cards/Spectrum.webp
spiderham,SpiderHam,Spider-Ham,"<b>On Reveal:</b> Transform the leftmost card in your opponent's hand into a Pig, keeping its Power and Cost.",,1,1,,Pool 4 (Series 4),176,"[""Pig""]",#ff2922,#0606ff,#ff5dc9,Series4,"[{""Data"": ""Series4"", ""StartDate"": 1687230000}]",,Sept 15th OTA,0.43778394750126204,-0.2681726400807673,0.023769879608883042,0.033681361467917656,0.019591734432438453,0.02757740568302816,-0.04453059513830679,0.028482081880593795,3469.0,4455.0,8442.0,10567.0,98.0,0.4407717618905175,-0.24498953036195034,https://static.marvelsnap.pro/cards/SpiderHam.webp
spiderman,SpiderMan,Spider-Man,<b>On Reveal:</b> Move to another location and pull an enemy card from here to there.,"[""On Reveal"", ""Limit Card Play Turn""]",3,5,Spiders,Pool 3 (Collection Level 486-?),538,"[""UncleBen""]",#ff2922,#020251,#1b16ff,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,18.17.3,0.5358881537885407,0.1769442017226314,0.058831993750899335,0.056218766302005764,0.057835301325609885,0.057639309351316365,0.05940905280804694,0.057589590597031025,8586.0,7436.0,24921.0,22086.0,42.0,0.5312063152701259,0.18329084779212235,https://static.marvelsnap.pro/cards/SpiderMan.webp
spiderman2099,SpiderMan2099,Spider-Man 2099,"The first time this moves to a location, destroy an enemy card there.",,4,6,,Pool 4 (Series 4),39,[],#0d0dd9,#ff2922,#ff0000,Series4,"[{""Data"": ""Series4"", ""StartDate"": 1687834800}]",,,0.48493543758966995,-0.16642754662840745,0.002316004412742136,0.00271416582872782,0.0023973302142512353,0.002998622043134225,-0.0024308466051969823,0.002505301750476259,338.0,359.0,1033.0,1149.0,225.0,0.4750542299349241,-0.27765726681127983,https://static.marvelsnap.pro/cards/SpiderMan2099.webp
spiderwoman,SpiderWoman,Spider-Woman,<b>On Reveal:</b> Afflict all enemy cards here with -1 Power.,"[""On Reveal"", ""Decrease Power""]",5,8,Spiders,Pool 1 (Collection Level 18-214),401,[],#ff0e0b,#ffe222,#85ff09,Series1,"[{""Data"": ""Series1"", ""StartDate"": -62135596800}]",,,0.5394168466522679,0.23196544276457884,0.03422615988652949,0.032244894873326324,0.035546860495339935,0.034368018873833436,0.045012573344509636,0.033284209769598505,4995.0,4265.0,15317.0,13169.0,89.0,0.5574875027168007,0.3449250163008042,https://static.marvelsnap.pro/cards/SpiderWoman.webp
squirrelgirl,SquirrelGirl,Squirrel Girl,<b>On Reveal:</b> Add a 1-Power Squirrel to each other location.,"[""On Reveal"", ""Add Card At Location"", ""Add Card""]",1,2,The Misfits,Pool 1 (Collection Level 18-214),474,"[""Squirrel""]",#ff5012,#913d2a,#ff8d09,Series1,"[{""Data"": ""Series1"", ""StartDate"": -62135596800}]",,Sept 15th OTA,0.4517181383210092,-0.0830795998260113,0.028463557190919617,0.03811928721015506,0.02921122498236233,0.034842996429839034,-0.016010058675607713,0.033054167715035415,4154.0,5042.0,12587.0,13351.0,92.0,0.4552158755698579,-0.06583534459640654,https://static.marvelsnap.pro/cards/SquirrelGirl.webp
starlord,Starlord,Star-Lord,"<b>On Reveal:</b> If your opponent played a card here this turn, +3 Power.","[""On Reveal"", ""Power On Card Play"", ""Increase Power""]",2,2,,Starter Card,242,[],#ff4855,#4f98ee,#ff5800,Starter,"[{""Data"": ""Starter"", ""StartDate"": -62135596800}]",,,0.4776579352850539,-0.1386748844375963,0.004248292118047704,0.0051259176375416755,0.004479039025658164,0.005506607929515419,-0.003772003352891869,0.004665540419107868,620.0,678.0,1930.0,2110.0,211.0,0.4775510204081633,-0.17448979591836736,https://static.marvelsnap.pro/cards/Starlord.webp
stature,Stature,Stature,Costs 1 if your opponent discarded a card from their hand this game.,[],5,6,,Pool 4 (Series 4),74,[],#ff5516,#b24429,#ffa325,Series4,"[{""Data"": ""Series4"", ""StartDate"": -62135596800}]",,,0.500524109014675,0.030922431865828093,0.0065437402786057385,0.007205014024450174,0.0066141249860755275,0.007283859114349542,0.0012363788767812238,0.006858128751662414,955.0,953.0,2850.0,2791.0,196.0,0.5350389321468298,0.20355951056729701,https://static.marvelsnap.pro/cards/Stature.webp
stegron,Stegron,Stegron,<b>On Reveal:</b> Move an enemy card from here to another location.,,4,5,,Pool 4 (Series 4),36,[],#ff8319,#ffb144,#78ff6c,Series4,"[{""Data"": ""Series5"", ""StartDate"": 1682391600}, {""Data"": ""Series4"", ""StartDate"": 1686625200}]",,,0.488943488943489,-0.20884520884520885,0.004090694184636257,0.0047176587106578256,0.004360680999591549,0.005569242332505167,-0.005343671416596815,0.004388771072211639,597.0,624.0,1879.0,2134.0,213.0,0.5019607843137255,-0.0915032679738562,https://static.marvelsnap.pro/cards/Stegron.webp
storm,Storm,Storm,<b>On Reveal:</b> Flood this location. Next turn is the last turn cards can be played here.,"[""On Reveal"", ""Disable Location""]",3,2,Elemental Masters,Pool 2 (Collection Level 222-486),738,[],#e3f9ff,#1112aa,#58a7ff,Series2,"[{""Data"": ""Series2"", ""StartDate"": -62135596800}]",,,0.5063570096626547,0.11900322088489575,0.061401525273912065,0.06604722194920956,0.06527097025732427,0.06790352214126145,0.04413243922883487,0.06361022249379965,8961.0,8736.0,28125.0,26019.0,37.0,0.4960636311987664,0.0681762843925006,https://static.marvelsnap.pro/cards/Storm.webp
strongguy,StrongGuy,Strong Guy,"<b>Ongoing:</b> If your hand is empty, +6 Power.","[""Ongoing"", ""Power On Hand Count"", ""Increase Power""]",4,4,X-Factor,Pool 1 (Collection Level 18-214),57,[],#ffd622,#4a49ff,#ff2f09,Series1,"[{""Data"": ""Series1"", ""StartDate"": -62135596800}]",,,0.40373831775700936,-0.37383177570093457,0.0014800501572553293,0.002411751808813857,0.0015084846459470498,0.0022183017725536046,-0.004191114836546521,0.0019230077998634125,216.0,319.0,650.0,850.0,230.0,0.532,0.508,https://static.marvelsnap.pro/cards/StrongGuy.webp
sunspot,Sunspot,Sunspot,"At the end of each turn, gain +1 Power for each unspent Energy.","[""Increase Power""]",1,0,X-Force,Pool 2 (Collection Level 222-486),1370,[],#8b2c00,#ff9500,#ff710a,Series2,"[{""Data"": ""Series2"", ""StartDate"": -62135596800}]",,,0.5501347168718965,0.2926139526598232,0.16928758882013964,0.15274176110804494,0.17164930748951024,0.15873123577677098,0.2753772003352892,0.16142122856834765,24706.0,20203.0,73963.0,60822.0,3.0,0.5504908477349422,0.2956335003579098,https://static.marvelsnap.pro/cards/Sunspot.webp
superskrull,SuperSkrull,Super-Skrull,<b>Ongoing:</b> Has the <b>Ongoing</b> effects of all enemy cards.,"[""Ongoing"", ""Change Ability""]",4,2,,Pool 3 (Collection Level 486-?),136,[],#7122ff,#ffa149,#ff6809,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.4667072058376406,-0.16023107327455152,0.010517949034198752,0.013260854773227287,0.010503694627009766,0.01318715159613337,-0.011043587594300084,0.0118220049602818,1535.0,1754.0,4526.0,5053.0,171.0,0.4603698811096433,-0.1928665785997358,https://static.marvelsnap.pro/cards/SuperSkrull.webp
swarm,Swarm,Swarm,"When this is discarded from your hand, add two copies that Cost 0 to your hand.","[""Add Card to Hand"", ""Discard"", ""Add Card""]",2,3,Spider-Villains,Pool 2 (Collection Level 222-486),354,[],#ff6f22,#7449ff,#460aff,Series2,"[{""Data"": ""Series2"", ""StartDate"": -62135596800}]",,,0.5311203319502075,0.1739664976179499,0.02368080251608527,0.023066629368937545,0.02332349337195054,0.02327390024427417,0.02372170997485331,0.023388807016282664,3456.0,3051.0,10050.0,8918.0,114.0,0.5465360391882436,0.30160951714485656,https://static.marvelsnap.pro/cards/Swarm.webp
swordmaster,SwordMaster,Sword Master,<b>On Reveal:</b> Discard a card from your hand.,"[""On Reveal"", ""Discard""]",3,6,Fighters,Pool 1 (Collection Level 18-214),266,[],#ff2722,#1267a5,#a4ff09,Series1,"[{""Data"": ""Series1"", ""StartDate"": -62135596800}]",,,0.517291590826356,0.09792500910083728,0.009736811451202884,0.010025024760147879,0.009907263005458394,0.01043906716495814,0.0056370494551550715,0.00987383631070055,1421.0,1326.0,4269.0,4000.0,181.0,0.5246241575946086,0.12960082944530846,https://static.marvelsnap.pro/cards/SwordMaster.webp
taskmaster,Taskmaster,Taskmaster,<b>On Reveal:</b> Set this card's Power equal to that of the last card you played. <i>(if that card's in play)</i>,"[""On Reveal"", ""Power On Card Play"", ""Increase Power"", ""Decrease Power""]",5,0,Mercenaries,Pool 3 (Collection Level 486-?),331,[],#c4c5ff,#ff8449,#ff6a09,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.5532062948292474,0.31789958248581524,0.07081628877423067,0.06310624560554627,0.07089877835951135,0.0642289704991962,0.12445515507124895,0.06715071348980986,10335.0,8347.0,30550.0,24611.0,32.0,0.5981084900532666,0.6705076638765083,https://static.marvelsnap.pro/cards/Taskmaster.webp
thanos,Thanos,Thanos,"At the start of the game, shuffle the six Infinity Stones into your deck.","[""Add Card to Deck"", ""Add Card""]",6,10,,Pool 5 (Series 5),168,"[""SpaceStone"", ""RealityStone"", ""TimeStone"", ""MindStone"", ""PowerStone"", ""SoulStone""]",#4922ff,#ff9649,#3d0aff,Series5,"[{""Data"": ""Series5"", ""StartDate"": -62135596800}]",,,0.48601398601398604,0.012237762237762238,0.0095243968453005,0.011113715231838149,0.00995135717203223,0.011099338163141742,0.0007334450963956412,0.010280004313288522,1390.0,1470.0,4288.0,4253.0,176.0,0.5097087378640777,0.12985436893203886,https://static.marvelsnap.pro/cards/Thanos.webp
thecollector,TheCollector,The Collector,"When a card enters your hand from anywhere <i>(except your deck)</i>, +1 Power.","[""Increase Power""]",2,0,Cosmic Beings,Pool 2 (Collection Level 222-486),802,[],#ff2725,#49aeff,#de31ff,Series2,"[{""Data"": ""Series2"", ""StartDate"": -62135596800}]",,Sept 15th OTA,0.5151370064820271,0.06423099587507368,0.09584009976634393,0.09953201430418314,0.09568434146522596,0.10304925151888428,0.03654652137468566,0.0975953416483951,13987.0,13165.0,41230.0,39486.0,18.0,0.5157570125042245,0.06970260223048327,https://static.marvelsnap.pro/cards/TheCollector.webp
thephoenixforce,ThePhoenixForce,The Phoenix Force,<b>On Reveal:</b> Revive one of your destroyed cards and merge with it. That card can move each turn.,"[""On Reveal"", ""Destroy"", ""Add Card At Location"", ""Power On Destroy"", ""Increase Power"", ""Add Card""]",4,5,,Pool 5 (Series 5),72,[],#ff5d22,#ff9249,#ff8409,Series5,"[{""Data"": ""SeasonPass"", ""StartDate"": 1688439600}, {""Data"": ""Series5"", ""StartDate"": 1691463600}]",,July 20th OTA,0.5314091680814941,0.21052631578947367,0.006434106933623862,0.006259970212219039,0.006641973933385318,0.0064983193101864406,0.00779547359597653,0.006351317350203084,939.0,828.0,2862.0,2490.0,199.0,0.5878442545109211,0.4301994301994302,https://static.marvelsnap.pro/cards/ThePhoenixForce.webp
thething,TheThing,The Thing,"<i>""It's clobberin' time!""</i>",[],4,6,Fantastic Four,Starter Card,404,[],#ff810f,#83acff,#ff8210,Starter,"[{""Data"": ""Starter"", ""StartDate"": -62135596800}]",,,0.5639043421718084,0.3944801676179467,0.0534805160989715,0.04563427560501705,0.05616900597824069,0.0489148589682026,0.11441743503772005,0.049750188706372885,7805.0,6036.0,24203.0,18743.0,52.0,0.5694355697550586,0.4602768903088392,https://static.marvelsnap.pro/cards/TheThing.webp
thor,Thor,Thor,<b>On Reveal:</b> Shuffle Mjolnir into your deck.,"[""On Reveal"", ""Add Card to Deck"", ""Add Card""]",3,4,Avengers,Pool 3 (Collection Level 486-?),336,"[""Mjolnir""]",#9bbbff,#ff1412,#5fe5ff,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.5463540254811602,0.26524803469775005,0.027620750851371445,0.025304493116300876,0.028006758011213842,0.026387352026222936,0.04101005867560771,0.02651953560260235,4031.0,3347.0,12068.0,10111.0,103.0,0.547691210554466,0.30308432875735425,https://static.marvelsnap.pro/cards/Thor.webp
titania,Titania,Titania,"After ANY card is played here, this card switches sides.","[""Move""]",1,5,,Pool 3 (Collection Level 486-?),112,[],#9822ff,#ff6738,#ff6d09,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.4861307005171603,-0.032910202162670425,0.007085054919453751,0.008263463094149045,0.00666750213508596,0.0076805436666179516,-0.0014668901927912825,0.00764530390712052,1034.0,1093.0,2873.0,2943.0,193.0,0.4708097928436911,-0.09667294413057123,https://static.marvelsnap.pro/cards/Titania.webp
typhoidmary,TyphoidMary,Typhoid Mary,<b>Ongoing:</b> Your other cards have -1 Power.,"[""Ongoing"", ""Decrease Power""]",4,10,,Pool 3 (Collection Level 486-?),153,[],#ff2822,#ffffff,#ff090b,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.5709888800635425,0.38085782366957904,0.03940633543692314,0.032668274501205866,0.0388864134269058,0.03371818694281479,0.08038558256496227,0.03620286833686783,5751.0,4321.0,16756.0,12920.0,79.0,0.5569598337950139,0.3125,https://static.marvelsnap.pro/cards/TyphoidMary.webp
uatu,Uatu,Uatu the Watcher,"Once this is in your hand, you can see the unrevealed locations.","[""Reveal Location""]",1,2,Ultimate Power,Pool 1 (Collection Level 18-214),103,[],#6b8fff,#ffa649,#cb49ff,Series1,"[{""Data"": ""Series1"", ""StartDate"": -62135596800}]",,,0.4882154882154882,0.08080808080808081,0.00298065656669476,0.003447519827019181,0.003300100256210316,0.003523185168173372,0.0015088013411567478,0.003202616728370655,435.0,456.0,1422.0,1350.0,218.0,0.4818325434439178,-0.018957345971563986,https://static.marvelsnap.pro/cards/Uatu.webp
ultron,Ultron,Ultron,<b>On Reveal:</b> Create four 1-Power Drones at each other location.,"[""On Reveal"", ""Add Card At Location"", ""Add Card""]",6,8,Robots,Pool 3 (Collection Level 486-?),124,"[""Drone""]",#ffffff,#c70600,#ff3209,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.5324232081911263,0.28054607508532425,0.010689251135732934,0.01035768018205324,0.012346366640674315,0.011738731026995429,0.017225481978206204,0.010531612810466913,1560.0,1370.0,5320.0,4498.0,174.0,0.5877247365158089,0.6813391196528208,https://static.marvelsnap.pro/cards/Ultron.webp
valkyrie,Valkyrie,Valkyrie,<b>On Reveal:</b> Set ALL cards at this location to 3 Power.,"[""On Reveal"", ""Increase Power"", ""Decrease Power""]",5,3,,Pool 3 (Collection Level 486-?),181,[],#7987ff,#d4d4d4,#fff522,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.4952233410792667,0.050864962561321975,0.013142297229702414,0.014780485223294953,0.014244736548958447,0.015504624506754074,0.004128248113998324,0.013921138708170088,1918.0,1955.0,6138.0,5941.0,155.0,0.520048602673147,0.20595382746051036,https://static.marvelsnap.pro/cards/Valkyrie.webp
venom,Venom,Venom,<b>On Reveal:</b> Destroy your other cards at this location. Add their Power to this card.,"[""On Reveal"", ""Destroy"", ""Power On Destroy"", ""Increase Power""]",3,3,Spider-Villains,Pool 3 (Collection Level 486-?),442,[],#0903e3,#080955,#ff0913,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.5197111044237135,0.1941017153174842,0.04733419669592506,0.048265277578268526,0.050390349411458916,0.049932668016786017,0.054065381391450125,0.047776859207073794,6908.0,6384.0,21713.0,19133.0,57.0,0.5438069594034797,0.2990886495443248,https://static.marvelsnap.pro/cards/Venom.webp
viper,Viper,Viper,<b>On Reveal:</b> Your opponent gains control of one of your other cards at this location.,"[""On Reveal""]",2,3,HYDRA,Pool 3 (Collection Level 486-?),207,[],#50ff49,#11ff10,#74ff09,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.4888740542946151,-0.021361815754339118,0.015054028682823881,0.017366125093559337,0.01487597935464706,0.016979142743804413,-0.00201173512154233,0.016153265518852666,2197.0,2297.0,6410.0,6506.0,143.0,0.5080971659919028,0.07186234817813765,https://static.marvelsnap.pro/cards/Viper.webp
vision,Vision,Vision,You can move this each turn.,"[""Move""]",5,8,Robots,Pool 2 (Collection Level 222-486),505,[],#71ff22,#ffd849,#ff6409,Series2,"[{""Data"": ""Series2"", ""StartDate"": -62135596800}]",,17.18.0,0.5517975916184845,0.3075685780115637,0.08697350299093469,0.07794721363282403,0.08735286472837993,0.07976752197423638,0.14826068734283318,0.08268214657992164,12693.0,10310.0,37640.0,30565.0,21.0,0.5767549727945768,0.4496476674694497,https://static.marvelsnap.pro/cards/Vision.webp
vulture,Vulture,Vulture,"When this card moves, +5 Power.","[""Move"", ""Power On Move"", ""Increase Power""]",3,3,The Boys,Pool 2 (Collection Level 222-486),207,[],#22ff68,#ffffff,#09ff53,Series2,"[{""Data"": ""Series2"", ""StartDate"": -62135596800}]",,,0.5183443085606774,0.16023831922232676,0.011326494953440087,0.011612698364696188,0.01213517879024173,0.012312879721068126,0.010708298407376363,0.011462564250026955,1653.0,1536.0,5229.0,4718.0,173.0,0.5139758030871924,0.11681268251981645,https://static.marvelsnap.pro/cards/Vulture.webp
warpath,Warpath,Warpath,"<b>Ongoing:</b> If any of your locations are empty, +4 Power.","[""Ongoing"", ""Power On Card Count"", ""Increase Power""]",4,5,X-Force,Pool 2 (Collection Level 222-486),125,[],#5a5bff,#ff0b00,#ffa109,Series2,"[{""Data"": ""Series2"", ""StartDate"": -62135596800}]",,,0.4809703053115851,-0.11626934337097447,0.007879896670572355,0.009382394967830708,0.008317552263191119,0.010078919347767085,-0.005825649622799665,0.008594227382193308,1150.0,1241.0,3584.0,3862.0,185.0,0.4781144781144781,-0.14074074074074075,https://static.marvelsnap.pro/cards/Warpath.webp
wasp,Wasp,Wasp,"<i>""My secret power is that I get things done.""</i>",[],0,1,Avengers,Pool 3 (Collection Level 486-?),452,[],#fffe22,#408bb6,#ffffff,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.500460111842571,0.1560840942875345,0.04844423431386656,0.053353393463320964,0.04753351156659612,0.04769870764348498,0.0462070410729254,0.05077818913770173,7070.0,7057.0,20482.0,18277.0,49.0,0.5085724282715185,0.20818754373687892,https://static.marvelsnap.pro/cards/Wasp.webp
wave,Wave,Wave,<b>On Reveal:</b> All cards cost 4 until the end of next turn.,"[""On Reveal"", ""Increase Cost""]",3,3,Elemental Masters,Pool 3 (Collection Level 486-?),1010,[],#22ff75,#ffa849,#09ffe4,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.5371880673043055,0.2358902105291679,0.1358494186006674,0.12913834685376013,0.13195991608183874,0.1256733198321398,0.18243922883487007,0.13265878293375508,19826.0,17081.0,56861.0,48155.0,10.0,0.5407998057152109,0.2680320569902048,https://static.marvelsnap.pro/cards/Wave.webp
whitequeen,WhiteQueen,White Queen,<b>On Reveal:</b> Copy the highest-Cost card in your opponent's hand into your hand.,"[""On Reveal"", ""Add Card to Hand"", ""Card Draw"", ""Add Card""]",4,6,Brotherhood of Mutants,Pool 1 (Collection Level 18-214),434,[],#8cafff,#95c3ff,#85a6ff,Series1,"[{""Data"": ""Series1"", ""StartDate"": -62135596800}]",,,0.5093228655544652,0.03042198233562316,0.024893621394947274,0.026461226742471783,0.02654236753184063,0.029281583397707582,0.004547359597652976,0.025638905862477985,3633.0,3500.0,11437.0,11220.0,107.0,0.5011464968152867,-0.023949044585987258,https://static.marvelsnap.pro/cards/WhiteQueen.webp
whitetiger,WhiteTiger,White Tiger,<b>On Reveal:</b> Add a 7-Power Tiger to another location.,"[""On Reveal"", ""Add Card At Location"", ""Add Card""]",5,1,Fighters,Collection Level 1-14,480,"[""TigerSpirit""]",#e0ffba,#0f510c,#88ff31,Series0,"[{""Data"": ""Series0"", ""StartDate"": -62135596800}]",,,0.5227514837924212,0.2632780398721656,0.02353690875079656,0.023709259161254714,0.02697634696075155,0.02582103263252396,0.03625314333612741,0.023618849070845764,3435.0,3136.0,11624.0,9894.0,112.0,0.5502580486606046,0.4249201277955272,https://static.marvelsnap.pro/cards/WhiteTiger.webp
wolfsbane,Wolfsbane,Wolfsbane,<b>On Reveal:</b> +2 Power for each other card you have here.,"[""On Reveal"", ""Power On Card Count"", ""Increase Power""]",3,1,X-Factor,Collection Level 1-14,478,[],#ff5622,#fff519,#ff6309,Series0,"[{""Data"": ""Series0"", ""StartDate"": -62135596800}]",,,0.5034439574201628,0.14010644959298685,0.022036302341357124,0.023981431779177283,0.02462775240429245,0.025359103910474558,0.018755238893545682,0.0229610725710794,3216.0,3172.0,10612.0,9717.0,116.0,0.5261555494049267,0.2922778854137836,https://static.marvelsnap.pro/cards/Wolfsbane.webp
wolverine,Wolverine,Wolverine,"When this is discarded or destroyed, regenerate it at a random location with +2 Power.","[""Destroy"", ""Add Card At Location"", ""Discard"", ""Add Card""]",2,2,Weapon X,Pool 1 (Collection Level 18-214),801,[],#ffc822,#2775fa,#2076ff,Series1,"[{""Data"": ""Series1"", ""StartDate"": -62135596800}]",,,0.5242118049803987,0.171166694274198,0.06505368607862083,0.06514754023996552,0.06643598455311722,0.0666195168799716,0.06496227996647108,0.0650983070342547,9494.0,8617.0,28627.0,25527.0,35.0,0.5278285863600731,0.174614580611445,https://static.marvelsnap.pro/cards/Wolverine.webp
wong,Wong,Wong,<b>Ongoing:</b> Your <b>On Reveal</b> abilities at this location happen twice.,"[""On Reveal"", ""Ongoing"", ""Change Ability""]",4,2,Masters of Mysticism,Pool 3 (Collection Level 486-?),523,[],#35ff1e,#ff921e,#ff720a,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.5032104846512446,0.15181634268625208,0.039200772915082116,0.042700859611851605,0.04381567710073893,0.04476793953692298,0.03616932103939648,0.04086481434887315,5721.0,5648.0,18880.0,17154.0,71.0,0.5262059369202227,0.31006493506493504,https://static.marvelsnap.pro/cards/Wong.webp
x23,X23,X-23,"When this is discarded or destroyed, regenerate it at a random location and you get +1 Energy next turn.",,1,2,,Pool 5 (Series 5),204,[],#ffe722,#373737,#fffefd,Series5,"[{""Data"": ""Series5"", ""StartDate"": 1692673200}]",,,0.5068175620398145,0.044314153258794654,0.025469196456102124,0.027345787750720125,0.02523810849949872,0.02753303964757709,0.006810561609388097,0.026361381690090217,3717.0,3617.0,10875.0,10550.0,104.0,0.5125374546601482,0.08689481154392052,https://static.marvelsnap.pro/cards/X23.webp
yellowjacket,Yellowjacket,Yellowjacket,<b>On Reveal:</b> Afflict your other cards at this location with -1 Power.,"[""On Reveal"", ""Decrease Power""]",0,2,Mechanical Marvels,Pool 3 (Collection Level 486-?),73,[],#ffd7b3,#ffdb00,#ffbc00,Series3,"[{""Data"": ""Series3"", ""StartDate"": -62135596800}]",,,0.4834254143646409,-0.0050644567219152855,0.007194688264435628,0.008482713258586669,0.007085236344732836,0.007996325448357934,-0.0002305113160100587,0.0078070522267352,1050.0,1122.0,3053.0,3064.0,191.0,0.5440165061898212,0.35832187070151306,https://static.marvelsnap.pro/cards/Yellowjacket.webp
